restaurantid,restaurantname,cuisinetype,segment,subregion,scale_score,cost_discipline_score,aggregator_dependence,expansion_headroom,revenue_quality_score,total_revenue,total_net_profit,delivery_revenue_mix,instore_reliance,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,kmeans_cluster,hierarchical_cluster,dbscan_cluster,selected_method,selected_cluster,cluster_label_name,cluster_description,gpi_scale_norm,gpi_cost_discipline_norm,gpi_aggregator_penalty_norm,gpi_expansion_headroom_norm,gpi_revenue_quality_norm,gpi_delivery_revenue_mix_norm,gpi_instore_reliance_norm,gpi_score,gpi_band,gpi_rank,strategy_recommendation,recommendation_reason
25861,Classic Burgers Diner,Burgers,Cafe,West Auckland,2011.36,0.382851826706901,0.7,0.0067218200620475,1.7927174129941716,73994.84,15835.71,0.7466390899689763,0.34,4.829236016921717,2.1113253701683594,0.5406944899227853,0.4965306713285866,1.603426728205016,-1.1328718119427588,-0.92062359079145,0.6865449895535779,0.0116047385327118,1.125861706670943,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,1.0,0.7918618247889002,0.5000000000000004,0.7144147065209625,1.0,0.2237635080438645,0.717948717948718,80.19,High Potential,42,Scale Aggressively,High Potential (GPI 80.2) with strong cost discipline and revenue quality supports accelerated expansion.
25257,King Burgers Bistro,Burgers,QSR,South Auckland,1966.65,0.370904603688978,0.7,0.0048051254671649,2.112375694637572,82936.44,15385.14,0.813134009610251,0.23,4.88120937328377,3.078808002522181,-0.112993374879206,-0.88074296037405,1.2589116721892617,0.5678416226297631,0.2796585054824886,0.0145650640924422,-0.708521372127922,-0.1569603580625954,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,1.0,0.7591892601084377,0.5000000000000004,0.5608605290592104,1.0,0.4860008703017578,0.4358974358974359,77.9,High Potential,61,Scale Aggressively,High Potential (GPI 77.9) with no major risk flags supports growth acceleration.
25378,King Burgers Cafe,Burgers,QSR,North Shore,1642.85,0.389263874078169,0.7,0.006269592476489,1.0167563177438736,59908.2,11259.11,0.8131661442006272,0.23,2.9171341846609287,1.760530565779855,0.7127250182472696,-0.1913326465197994,-0.1407068980870564,-0.7057806836273227,1.0808145417059516,0.1580362875869448,-0.4020646428621415,0.0117277217579911,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.7786633071326193,0.8093971158065416,0.5000000000000004,0.6781849205595726,0.7938769530122529,0.486127600137104,0.4358974358974359,70.42,High Potential,172,Scale Aggressively,High Potential (GPI 70.4) with strong cost discipline and revenue quality supports accelerated expansion.
26108,King Burgers House,Burgers,Ghost Kitchen,North Shore,688.04,0.4853813782101499,0.7,0.0164670658682634,0.6473765165110391,29659.2,7562.780000000001,0.9101796407185628,0.1,-2.337416155899708,1.631891618402048,2.60283980337568,0.2275541334700475,-0.3256071646921637,1.2742101927930627,1.658306225033245,-1.170420585012924,1.0837199633129022,0.2040225210528267,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.0813335889500543,1.0,0.5000000000000004,0.5048541285185968,0.6803139502084566,0.8687216925508549,0.1025641025641025,53.04,Moderate Potential,598,Rebalance Channels,Moderate Potential (GPI 53.0) and elevated aggregator dependence indicate channel rebalancing is the highest-leverage action.
25501,Classic Burgers Eatery,Burgers,Cafe,South Auckland,1380.75,0.369387126332149,0.7,0.0053231939163498,1.079615478935198,52166.05,11033.91,0.699619771863118,0.43,2.0343907898818365,0.04199534195044,1.5789333542476724,-1.662342895412504,1.8069200938827683,-0.5776062810370428,0.3252928970441152,0.7613336784778996,0.2461852586618081,1.1652651722865388,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.5872428997891161,0.7550393520488197,0.5000000000000004,0.6023650936340093,0.8132025227233994,0.0383324702779131,0.9487179487179488,64.5,Moderate Potential,284,Optimize,Moderate Potential (GPI 64.5) is best improved through operational and commercial optimization.
26230,Top Burgers Kitchen,Burgers,Cafe,CBD,1373.13,0.4081406049057839,0.7,0.0108147080028839,1.6499875662861785,58517.53,13562.85,0.7303532804614276,0.37,2.791095476272829,1.038744603528973,1.720007370199194,1.0166594397775557,1.5789901165829288,-2.0135821561450413,0.0435791988257602,-1.704809825145381,-0.2362319062096921,0.85023793005387,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.5816777586065237,0.8610200919572079,0.5000000000000004,0.9576874411679586,0.9885590710210078,0.1595368310205092,0.7948717948717948,73.38,High Potential,124,Scale Aggressively,High Potential (GPI 73.4) with strong cost discipline and revenue quality supports accelerated expansion.
26313,Classic Burgers Diner,Burgers,Full-service,South Auckland,634.2,0.1015520810382439,0.7,0.0198675496688741,-1.020087222292023,21937.28,-1581.0300000000002,0.7251655629139073,0.38,-2.1992648942882655,-4.0020498695597935,1.5606656273039512,0.3376423310231395,0.3202459762672886,0.8859654699633535,-0.0465983124256566,0.8971144745313786,0.4932317789697071,0.3701530503715771,2,1,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.0420124339276422,0.0225797814915569,0.5000000000000004,0.2324275800382577,0.1676649406716348,0.1390779241876291,0.8205128205128205,19.48,Caution Zone,1438,Stabilize Operations,Caution Zone (GPI 19.5) with weak economic quality indicates stabilization should precede growth actions.
25775,Lucky Burgers Tavern,Burgers,QSR,South Auckland,1434.3,0.4026445503439749,0.7,0.0021961932650073,1.0322227502174253,49859.0,11686.01,0.8001464128843339,0.25,1.3665057246157828,1.5218634289505717,1.210960478620219,-2.913966571564876,0.5190641701363892,-0.4370234266359954,-0.348991509506204,1.3740333593563108,-0.6716966852327179,-0.0896854153471016,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.6263522580998547,0.8459898043423647,0.5000000000000004,0.3889009967545277,0.7986319897210725,0.4347814218709985,0.4871794871794871,64.55,Moderate Potential,281,Optimize,Moderate Potential (GPI 64.5) is best improved through operational and commercial optimization.
26274,Urban Burgers Bistro,Burgers,Cafe,West Auckland,1588.0800000000002,0.3855372208636261,0.7,0.0045841519318926,1.7562293569213123,66302.34,13755.64,0.7694826457105436,0.3,3.2523779651921902,1.7230800641568382,0.8970797601945993,-1.6204056596555556,1.40237854364459,-0.1742327390267696,0.7903682564349991,-0.302426292966057,-0.2735563508829399,0.8087246326598625,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.7386629419658752,0.7992056832024004,0.5000000000000004,0.5431574429545449,1.0,0.3138521017977456,0.6153846153846153,72.03,High Potential,148,Scale Aggressively,High Potential (GPI 72.0) with strong cost discipline and revenue quality supports accelerated expansion.
26100,Urban Burgers House,Burgers,QSR,South Auckland,1174.95,0.416674333140254,0.7,0.0053619302949061,1.1882424622198178,47904.39,10822.96,0.806970509383378,0.24,0.8643107260027117,1.3506012648614916,1.654815237909611,-1.8534134977905312,0.9473166274359204,0.5387400824666675,1.3794253988857443,0.1476488569732536,-0.213466169181369,0.1765320545262206,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.4369402678498069,0.8843576313408733,0.5000000000000004,0.6054684220218185,0.8465990602875728,0.461693749539891,0.4615384615384615,63.71,Moderate Potential,304,Optimize,Moderate Potential (GPI 63.7) is best improved through operational and commercial optimization.
25779,Classic Burgers Grill,Burgers,Full-service,CBD,1814.67,0.182163537188899,0.7,0.0027277686852154,-0.352328519686794,62890.23,2915.87,0.6497545008183306,0.54,3.357548593278187,-2.6159091497586866,-0.2537011367165699,-1.9585808120675576,-0.6679389575634989,-1.958566706485112,-1.4921085188788694,-0.3777112375571854,0.7582471281247705,0.9064282033040804,0,1,0,kmeans,0,High-Growth / High-Risk,"Strong top-line momentum, but cost and profit pressure suggest execution risk unless margin discipline improves.",0.9041492071317064,0.2430312630716191,0.5000000000000004,0.3944350521999791,0.3729622611074555,0.0,1.0,51.37,Moderate Potential,647,Optimize,Moderate Potential (GPI 51.4) with margin-quality pressure points to optimization before expansion.
26101,King Burgers Tavern,Burgers,Full-service,CBD,591.03,0.105198993301019,0.7,0.0301507537688442,-1.034077267634985,19211.46,-1886.95,0.7252931323283083,0.38,-2.3695275316264937,-4.268205420584197,1.7769038401136126,2.433141566079932,-1.0212386343252235,-1.2976254070373578,1.186727486480447,-0.6904162459436308,0.3013204401800588,0.3599327794333389,2,1,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.0104839372278366,0.0325531432184401,0.5000000000000004,0.0,0.1633638079264077,0.1395810222726822,0.8205128205128205,16.48,Caution Zone,1456,Stabilize Operations,Caution Zone (GPI 16.5) with weak economic quality indicates stabilization should precede growth actions.
25053,King Burgers Tavern,Burgers,Full-service,West Auckland,1727.44,0.1180700111435719,0.7,0.0072245635159542,-1.1022618650712537,55660.11,-2291.88,0.699578567128236,0.43,2.7739439029312134,-3.3191416075926923,-0.4718435735097577,0.6891656458601498,-0.5545918014862915,0.1163237324470929,-1.3124617180057685,1.199985997739211,0.4922210383263675,0.5415955236064368,0,1,0,kmeans,0,High-Growth / High-Risk,"Strong top-line momentum, but cost and profit pressure suggest execution risk unless margin discipline improves.",0.8404422169273044,0.067752047795121,0.5000000000000004,0.7546915235710216,0.1424009734563392,0.0381699703298526,0.9487179487179488,45.2,Moderate Potential,840,Optimize,Moderate Potential (GPI 45.2) with margin-quality pressure points to optimization before expansion.
25631,Classic Burgers Grill,Burgers,Full-service,South Auckland,1573.95,0.1029827711870889,0.7,0.0080053368912608,-1.14061722569207,54458.67,-2362.9399999999996,0.6497665110073382,0.54,2.38933050529795,-3.971477527610186,-0.0290662250841959,0.3961378023029681,0.5495174690930019,0.4085183949061752,-1.128294560745696,1.1847024304287634,0.2086803467042948,0.415390423159121,0,1,0,kmeans,0,High-Growth / High-Risk,"Strong top-line momentum, but cost and profit pressure suggest execution risk unless margin discipline improves.",0.7283433297729576,0.0264923489857531,0.5000000000000004,0.8172424452198533,0.1306089103516846,0.0,1.0,42.02,Caution Zone,943,Stabilize Operations,Caution Zone (GPI 42.0) with weak economic quality indicates stabilization should precede growth actions.
26360,Urban Burgers Bistro,Burgers,Cafe,North Shore,1573.84,0.295227971728891,0.7,0.0078534031413612,0.5264312467896209,68301.6,6873.98,0.7637434554973822,0.31,3.4561001133981453,0.0091981720930377,0.2343182749295153,0.204145728542761,0.7891934122789717,0.2855891880011684,1.7685245210472875,-1.1363997771068683,-0.3245439753576832,0.3022858506247232,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.7282629930892193,0.5522332462459504,0.5000000000000004,0.8050704163234388,0.6431302494250408,0.2912183410365466,0.641025641025641,62.33,Moderate Potential,346,Optimize,Moderate Potential (GPI 62.3) with margin-quality pressure points to optimization before expansion.
26079,Top Burgers Eatery,Burgers,Cafe,CBD,556.38,0.3196508393390109,0.7,0.0249110320284697,-0.1218970147309212,24323.36,3567.06,0.704626334519573,0.42,-2.0373330913578904,-2.0913052680926487,2.593808473791461,0.6660545736393424,1.290849833865585,-1.105259216688745,0.5527669713004436,-2.02824486913485,-0.2668581270649239,0.3615502832514199,2,0,0,kmeans,2,Aggregator-Dependent Low Margin,Heavy channel dependence on aggregators is translating into weaker unit economics and constrained margin resilience.,0.0,0.6190234719307756,0.5000000000000004,0.0,0.4438066699139125,0.0580769528953896,0.923076923076923,33.66,Caution Zone,1202,Optimize,Caution Zone (GPI 33.7) with mixed signals suggests targeted optimization as the immediate priority.
25111,Classic Burgers Kitchen,Burgers,Ghost Kitchen,South Auckland,1561.35,0.380853809416294,0.7,0.0087424344317417,1.5739103414607003,69249.59,11902.01,0.917955615332885,0.09,2.5988490831034654,3.4949065492761435,0.2687048372075872,0.8743068108409476,-0.0405320836918243,2.5437985468875373,-0.5395617116394515,-0.5824653219163408,1.0582327160385294,-0.184776943929067,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.7191411278174895,0.7863977643070538,0.5000000000000004,0.8762943186063685,0.9651697084534674,0.8993879612349133,0.0769230769230769,74.15,High Potential,115,Scale Aggressively,High Potential (GPI 74.2) with strong cost discipline and revenue quality supports accelerated expansion.
25595,Top Burgers Kitchen,Burgers,QSR,West Auckland,1327.04,0.408726639766246,0.7,0.0109717868338558,0.8878223603946191,47990.36,10435.73,0.7876175548589343,0.27,1.5922344907143997,1.0756622679645789,1.6840785722862237,0.9950769915510688,0.9760260514648816,-0.5950419511855668,0.174517874707566,0.6145878431827891,-0.5195693434347376,0.3404851196287257,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.5480166881202129,0.8626227457165567,0.5000000000000004,0.9451032189601316,0.7542371911436052,0.3853711105508381,0.5384615384615385,67.61,Moderate Potential,218,Optimize,Moderate Potential (GPI 67.6) is best improved through operational and commercial optimization.
25881,Lucky Burgers Diner,Burgers,QSR,CBD,1185.03,0.396619027038104,0.7,0.012531328320802,0.6248688498449515,44133.39,8963.38,0.8337510442773601,0.2,0.8536008097437573,1.1181516843162318,1.6660042994317703,1.549727653772811,-0.1448523925761767,-1.51227044107497,-1.2782814020940307,-0.8232888953407872,-0.8360667457601393,-0.5364882050389881,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.4443020294141812,0.8295115566651127,0.5000000000000004,0.8201620254675033,0.6733941397473084,0.567308687768858,0.358974358974359,61.5,Moderate Potential,360,Expand Carefully,"Moderate Potential (GPI 61.5) with meaningful headroom suggests cautious, milestone-based expansion."
26244,Urban Burgers House,Burgers,Cafe,West Auckland,1797.12,0.321968304212205,0.7,0.0098379629629629,0.1177771298704431,59270.399999999994,6148.71,0.7939814814814815,0.26,3.396765840622622,0.2895314860188172,0.191054350285147,2.2312064916180243,-0.3053471114236226,-0.6149619628553482,1.6572276142012436,0.9879939471651072,-0.5570035574682496,0.3322911732666771,1,0,0,kmeans,1,Scalable Profit Leaders,High scale with healthy profitability and cost control indicates strong strategic capacity for expansion.,0.8913318544080189,0.6253611389225564,0.5000000000000004,0.9640615523360888,0.5174926577901299,0.4104686569514158,0.5128205128205129,66.9,Moderate Potential,232,Optimize,Moderate Potential (GPI 66.9) is best improved through operational and commercial optimization.
