cuisinetype,restaurantid,restaurantname,segment,subregion,growthfactor,aov,monthlyorders,instoreorders,instorerevenue,ubereatsorders,doordashorders,selfdeliveryorders,ubereatsrevenue,doordashrevenue,selfdeliveryrevenue,cogsrate,opexrate,commissionrate,deliveryradiuskm,deliverycostperorder,sd_deliverytotalcost,instorenetprofit,ubereatsnetprofit,doordashnetprofit,selfdeliverynetprofit,instoreshare,ue_share,dd_share,sd_share,scale_score,cost_discipline_score,aggregator_dependence,expansion_headroom,revenue_quality_score,total_revenue,total_net_profit,delivery_revenue_mix,instore_reliance
Burgers,25730,Top Burgers Eatery,QSR,CBD,0.99,39.64,1809,395,15657.8,636,354,424,25211.04,14032.56,16807.36,0.239658871367574,0.433120136964135,0.32,5,1.48,627.52,5123.56,182.05,101.33,4872.2,0.28,0.45,0.25,0.3,1790.91,0.327220991668291,0.7,0.002763957987838585,0.9513357089304512,71708.76,10279.14,0.7816473189607518,0.28
Burgers,26135,King Burgers Tavern,Full-service,CBD,0.99,34.74,1202,395,13722.3,363,202,242,12610.62,7017.48,8407.08,0.380201764998492,0.464409941108897,0.31,18,5.31,1285.02,2132.28,-1949.75,-1084.98,21.34,0.49,0.45,0.25,0.3,1189.98,0.155388293892611,0.7,0.014975041597337771,-0.9063819022829764,41757.479999999996,-881.1099999999998,0.6713810316139768,0.49
Burgers,26380,Classic Burgers Tavern,Full-service,CBD,0.99,39.01,1834,505,19700.05,598,332,399,23327.98,12951.32,15564.99,0.393061458598822,0.511228195345029,0.28,11,3.25,1296.75,1885.5,-4299.11,-2386.79,192.98,0.38,0.45,0.25,0.3,1815.66,0.09571034605614903,0.7,0.0059978189749182115,-1.5387702087991095,71544.34,-4607.42,0.7246455834242094,0.38
Burgers,25895,Top Burgers Corner,Full-service,West Auckland,1.04,46.39,1073,376,17442.64,314,174,209,14566.46,8071.86,9695.51,0.377299415611196,0.472256360342726,0.31,6,1.77,369.93,2624.14,-2324.16,-1287.91,1088.7,0.54,0.45,0.25,0.3,1115.92,0.15044422404607793,0.7,0.005591798695246971,-0.7567531347003961,49776.47,100.76999999999998,0.6495806150978565,0.54
Burgers,25330,Urban Burgers Tavern,Ghost Kitchen,North Shore,1.03,44.91,1161,65,2919.15,493,274,329,22140.63,12305.34,14775.39,0.262536822527181,0.2416238550446,0.27,17,5.02,1651.58,1447.43,5000.22,2779.03,5674.64,0.06,0.45,0.25,0.3,1195.83,0.49583932242821893,0.7,0.014642549526270457,2.0613365532205825,52140.51,14901.32,0.9440137812230835,0.06
Burgers,25170,Lucky Burgers Tavern,QSR,West Auckland,1.04,46.04,1530,334,15377.36,538,299,359,24769.52,13765.96,16528.36,0.217860502731055,0.394324672338553,0.29,12,3.54,1270.86,5963.57,2422.83,1346.51,5139.08,0.28,0.45,0.25,0.3,1591.2,0.387814824930392,0.7,0.00784313725490196,2.1270161650296586,70441.20000000001,14871.99,0.7816993464052285,0.28
Burgers,25442,Classic Burgers Grill,Cafe,West Auckland,1.04,43.24,1155,318,13750.32,377,209,251,16301.48,9037.16,10853.24,0.264888013489544,0.398093697498553,0.3,4,1.18,296.18,4634.11,603.45,334.54,3361.56,0.38,0.45,0.25,0.3,1201.2,0.337018289011903,0.7,0.003463203463203463,0.8615458868433261,49942.2,8933.66,0.7246753246753247,0.38
Burgers,26588,Lucky Burgers Corner,Cafe,West Auckland,1.04,38.95,2083,540,21033.0,694,386,463,27031.3,15034.7,18033.85,0.248576239868999,0.371197632467374,0.33,10,2.95,1365.85,7997.3,1357.68,755.13,5491.09,0.35,0.45,0.25,0.3,2166.32,0.38022612766362707,0.7,0.004800768122899664,1.8003186550162165,81132.85,15601.199999999999,0.740758521363418,0.35
Burgers,25294,Lucky Burgers Tavern,Ghost Kitchen,CBD,0.99,34.43,998,82,2823.26,412,229,275,14185.16,7884.47,9468.25,0.262558714870829,0.207000498892739,0.33,9,2.66,731.5,1497.57,2843.28,1580.37,4290.85,0.09,0.45,0.25,0.3,988.02,0.530440786236432,0.7,0.009018036072144289,0.7144385755318389,34361.14,10212.07,0.9178356713426854,0.09
Burgers,25174,Classic Burgers Corner,Full-service,North Shore,1.03,33.99,1728,544,18490.56,533,296,355,18116.67,10061.04,12066.45,0.383637686388101,0.547367854113691,0.32,15,4.43,1572.65,1275.75,-4547.38,-2525.38,-740.13,0.46,0.45,0.25,0.3,1779.8400000000001,0.06899445949820793,0.7,0.008680555555555556,-1.718835965962956,58734.72,-6537.14,0.6851851851851852,0.46
Burgers,25376,Top Burgers House,Ghost Kitchen,South Auckland,1.05,43.85,1531,100,4385.0,644,358,429,28239.4,15698.3,18811.65,0.29566688031191,0.349170912150294,0.29,16,4.72,2024.88,1557.39,1840.14,1022.94,4656.31,0.07,0.45,0.25,0.3,1607.55,0.35516220753779604,0.7,0.010450685826257348,0.911268846553942,67134.35,9076.78,0.9346832135858915,0.07
Burgers,25418,Top Burgers Eatery,Cafe,North Shore,1.03,43.29,1941,593,25670.97,607,337,404,26277.03,14588.73,17489.16,0.239532025568187,0.372590851527639,0.27,6,1.77,715.08,9957.18,3097.46,1719.68,6068.57,0.44,0.45,0.25,0.3,1999.23,0.387877122904174,0.7,0.0030911901081916537,3.049704216758996,84025.89,20842.89,0.6944873776403916,0.44
Burgers,25015,Lucky Burgers Grill,QSR,CBD,0.99,34.71,1299,276,9579.96,460,256,307,15966.6,8885.76,10655.97,0.221846213359386,0.446916462201625,0.32,3,0.89,273.23,3173.24,179.42,99.85,3256.42,0.27,0.45,0.25,0.3,1286.01,0.331237324438989,0.7,0.0023094688221709007,0.21092789667800782,45088.29,6708.93,0.7875288683602771,0.27
Burgers,26027,Urban Burgers Bistro,Cafe,West Auckland,1.04,38.25,1123,303,11589.75,369,205,246,14114.25,7841.25,9409.5,0.243503914065659,0.42334763079416,0.3,13,3.84,944.64,3861.11,467.87,259.93,2190.12,0.37,0.45,0.25,0.3,1167.92,0.333148455140181,0.7,0.01157613535173642,0.3230119735510594,42954.75,6779.030000000001,0.730186999109528,0.37
Burgers,26391,Classic Burgers Bistro,Ghost Kitchen,North Shore,1.03,43.92,805,45,1976.4,342,190,228,15020.64,8344.8,10013.76,0.295922063931357,0.23290582903428,0.28,14,4.13,941.64,931.22,2871.53,1595.29,3776.56,0.06,0.45,0.25,0.3,829.15,0.47117210703436296,0.7,0.017391304347826087,0.9321821073953084,35355.6,9174.6,0.9440993788819876,0.06
Burgers,26514,Lucky Burgers Corner,QSR,West Auckland,1.04,36.38,638,106,3856.28,239,133,160,8694.82,4838.54,5820.8,0.248522782940418,0.386922581051476,0.31,17,5.02,803.2,1405.82,474.34,263.96,1318.8,0.2,0.45,0.25,0.3,663.52,0.364554636008106,0.7,0.02664576802507837,-0.2423368053101781,23210.44,3462.92,0.8338557993730408,0.2
Burgers,26677,Top Burgers Tavern,Cafe,South Auckland,1.05,34.3,1342,333,11421.9,454,252,303,15572.2,8643.6,10392.9,0.216553137414157,0.409603461413644,0.29,13,3.84,1163.52,4270.0,1305.63,724.71,2721.8,0.33,0.45,0.25,0.3,1409.1000000000001,0.37384340117219894,0.7,0.009687034277198211,0.5357288319773248,46030.6,9022.14,0.7518628912071537,0.33
Burgers,25181,King Burgers Cafe,Full-service,South Auckland,1.05,36.18,2043,594,21490.92,652,362,435,23589.36,13097.16,15738.3,0.370753841416445,0.5194696117891,0.28,9,2.66,1157.1,2359.2,-4015.46,-2229.44,570.6,0.41,0.45,0.25,0.3,2145.15,0.10977654679445492,0.7,0.004405286343612335,-1.2852005910530016,73915.74,-3315.1000000000004,0.709251101321586,0.41
Burgers,25468,Top Burgers House,Full-service,West Auckland,1.04,32.39,1216,383,12405.37,375,208,250,12146.25,6737.12,8097.5,0.385193350294139,0.526770381326787,0.31,3,0.89,222.5,1092.12,-2696.03,-1495.4,490.37,0.46,0.45,0.25,0.3,1264.64,0.08803626837907408,0.7,0.0024671052631578946,-1.134926102562718,39386.240000000005,-2608.9400000000005,0.685032894736842,0.46
Burgers,26586,King Burgers Bistro,Full-service,West Auckland,1.04,36.69,1582,498,18271.62,488,271,325,17904.72,9942.99,11924.25,0.357282414881047,0.527841170760803,0.28,12,3.54,1150.5,2098.98,-2956.49,-1641.82,219.32,0.46,0.45,0.25,0.3,1645.28,0.11487641435814999,0.7,0.007585335018963337,-1.1313215602418776,58043.579999999994,-2280.0099999999998,0.6852085967130216,0.46
Burgers,26141,Lucky Burgers Eatery,Full-service,West Auckland,1.04,34.93,1402,378,13203.54,461,256,307,16102.73,8942.08,10723.51,0.391132951912005,0.514671805570833,0.28,9,2.66,816.62,1243.71,-2991.96,-1661.48,193.48,0.37,0.45,0.25,0.3,1458.0800000000002,0.09419524251716194,0.7,0.006419400855920114,-1.252985701478676,48971.86,-3216.25,0.7303851640513552,0.37
Burgers,25268,King Burgers Corner,Cafe,CBD,0.99,37.1,904,253,9386.3,293,163,195,10870.3,6047.3,7234.5,0.217014490831643,0.400262145348825,0.28,16,4.72,920.4,3592.36,1116.63,621.2,1848.41,0.39,0.45,0.25,0.3,894.96,0.382723363819532,0.7,0.017699115044247787,0.3528158772100751,33538.399999999994,7178.599999999999,0.720132743362832,0.39
Burgers,25308,Urban Burgers House,QSR,West Auckland,1.04,44.68,1854,334,14923.12,684,380,456,30561.12,16978.4,20374.08,0.241154740788043,0.358429965469986,0.31,15,4.43,2020.08,5975.45,2763.19,1535.11,6138.01,0.22,0.45,0.25,0.3,1928.16,0.40041529374197093,0.7,0.008090614886731391,2.3329883401535554,82836.72,16411.760000000002,0.8198489751887811,0.22
Burgers,25067,Classic Burgers Kitchen,Full-service,CBD,0.99,43.14,1160,343,14797.02,368,204,245,15875.52,8800.56,10569.3,0.35827633588342,0.504268040694296,0.31,11,3.25,796.25,2033.93,-2739.23,-1518.49,656.56,0.42,0.45,0.25,0.3,1148.4,0.137455623422284,0.7,0.009482758620689655,-1.0632878579057563,50042.399999999994,-1567.23,0.7043103448275864,0.42
Burgers,26241,Top Burgers Eatery,QSR,South Auckland,1.05,38.16,1019,190,7250.4,373,207,249,14233.68,7899.12,9501.84,0.24545091053471,0.423436920926906,0.32,12,3.54,881.46,2400.7,158.17,87.78,2264.71,0.23,0.45,0.25,0.3,1069.95,0.331112168538384,0.7,0.011776251226692836,0.018193108934435563,38885.04,4911.360000000001,0.8135426889106967,0.23
Burgers,26201,Classic Burgers House,Full-service,South Auckland,1.05,40.9,1340,409,16728.1,419,233,279,17137.1,9529.7,11411.1,0.385463857045397,0.521124046226032,0.32,11,3.25,906.75,1562.61,-3883.06,-2159.31,159.18,0.44,0.45,0.25,0.3,1407.0,0.09341209672857098,0.7,0.008208955223880597,-1.5259476505302214,54805.99999999999,-4320.58,0.6947761194029852,0.44
Burgers,25272,Urban Burgers Eatery,QSR,CBD,0.99,32.02,1165,225,7204.5,423,235,282,13544.46,7524.7,9029.64,0.203551977090538,0.444050269783475,0.32,8,2.36,665.52,2538.85,438.81,243.78,2516.5,0.24,0.45,0.25,0.3,1153.35,0.352397753125987,0.7,0.0068669527896995704,0.0025508366468809914,37303.3,5737.9400000000005,0.8068669527896994,0.24
Burgers,25192,Lucky Burgers Bistro,Cafe,South Auckland,1.05,43.45,1384,351,15250.95,465,258,310,20204.25,11210.1,13469.5,0.23134801954031,0.434121696907096,0.32,9,2.66,824.6,5101.9,293.57,162.89,3681.36,0.34,0.45,0.25,0.3,1453.2,0.33453028355259395,0.7,0.006502890173410405,0.925894943722435,60134.799999999996,9239.72,0.7463872832369942,0.34
Burgers,25435,Classic Burgers Bistro,QSR,West Auckland,1.04,45.13,1249,225,10154.25,461,256,307,20804.93,11553.28,13854.91,0.213164031673223,0.396249585878104,0.33,18,5.31,1630.17,3966.11,1260.5,699.97,3781.37,0.22,0.45,0.25,0.3,1298.96,0.39058638244867305,0.7,0.014411529223378704,1.081331130580726,56367.369999999995,9707.95,0.8198558847077662,0.22
Burgers,25678,Urban Burgers Eatery,QSR,CBD,0.99,43.24,772,139,6010.36,285,158,190,12323.4,6831.92,8215.6,0.237665633372962,0.396260366705246,0.32,12,3.54,672.6,2200.24,567.79,314.77,2334.92,0.22,0.45,0.25,0.3,764.28,0.366073999921792,0.7,0.015544041450777202,0.21684465957158067,33381.28,5417.719999999999,0.8199481865284974,0.22
Burgers,26286,King Burgers Tavern,QSR,South Auckland,1.05,45.42,1742,337,15306.54,632,351,422,28705.44,15942.42,19167.24,0.21829391522333,0.417047550738789,0.28,14,4.13,1742.86,5581.66,2430.16,1349.66,5246.64,0.24,0.45,0.25,0.3,1829.1000000000001,0.36465853403788095,0.7,0.008036739380022962,2.037090820584714,79121.64,14608.119999999999,0.8065442020665902,0.24
Burgers,26246,Lucky Burgers Bistro,QSR,West Auckland,1.04,38.73,1299,276,10689.48,460,256,307,17815.8,9914.88,11890.11,0.268982828743756,0.391698328708299,0.27,5,1.48,454.36,3627.14,1234.97,687.29,3580.18,0.27,0.45,0.25,0.3,1350.96,0.339318842547945,0.7,0.003849114703618168,0.7228649946929732,50310.27,9129.58,0.7875288683602772,0.27
Burgers,25399,Urban Burgers Corner,QSR,CBD,0.99,30.37,828,186,5648.82,289,160,193,8776.93,4859.2,5861.41,0.224838664345443,0.369480475550517,0.33,13,3.84,741.12,2291.62,664.25,367.75,1636.74,0.29,0.45,0.25,0.3,819.72,0.40568086010404003,0.7,0.01570048309178744,-0.13774099218917468,25146.36,4960.36,0.7753623188405797,0.29
Burgers,26074,Top Burgers Grill,Full-service,North Shore,1.03,36.77,2031,559,20554.43,662,368,442,24341.74,13531.36,16252.34,0.378746072691865,0.537014340679161,0.28,16,4.72,2086.24,1731.5,-4765.15,-2648.9,-717.15,0.38,0.45,0.25,0.3,2091.93,0.08423958662897402,0.7,0.007877892663712457,-1.7744713771089433,74679.87,-6399.699999999999,0.7247661250615461,0.38
Burgers,25605,King Burgers Tavern,QSR,North Shore,1.03,43.27,1706,373,16139.71,600,333,400,25962.0,14408.91,17308.0,0.23818274660036,0.420431646029465,0.28,6,1.77,708.0,5509.86,1593.69,884.5,5200.7,0.28,0.45,0.25,0.3,1757.18,0.341385607370175,0.7,0.0035169988276670576,1.6434594028286758,73818.62,13188.75,0.7813599062133647,0.28
Burgers,25807,Top Burgers Kitchen,Cafe,CBD,0.99,44.33,1736,513,22741.29,550,306,367,24381.5,13564.98,16269.11,0.258666134346277,0.40897305868566,0.32,11,3.25,1192.75,7558.31,301.38,167.67,4214.46,0.42,0.45,0.25,0.3,1718.6399999999999,0.332360806968063,0.7,0.006336405529953917,1.5247328106849833,76956.88,12241.82,0.7044930875576036,0.42
Burgers,26050,Top Burgers House,Ghost Kitchen,West Auckland,1.04,32.95,1386,126,4151.7,567,315,378,18682.65,10379.25,12455.1,0.289802645903546,0.219370783341583,0.31,13,3.84,1451.52,2037.76,3378.32,1876.84,4661.77,0.1,0.45,0.25,0.3,1441.44,0.490826570754871,0.7,0.00937950937950938,0.8938408040704404,45668.700000000004,11954.69,0.909090909090909,0.1
Burgers,25403,Top Burgers Diner,Ghost Kitchen,South Auckland,1.05,34.3,637,57,1955.1,261,145,174,8952.3,4973.5,5968.2,0.276111770363059,0.269399675331078,0.3,13,3.84,668.16,888.57,1383.03,768.35,2044.32,0.1,0.45,0.25,0.3,668.85,0.454488554305863,0.7,0.02040816326530612,-0.03704985731582884,21849.1,5084.2699999999995,0.9105180533751963,0.1
Burgers,26578,King Burgers Diner,Cafe,CBD,0.99,38.1,675,159,6057.9,232,129,155,8839.2,4914.9,5905.5,0.22268630810082,0.359760212013498,0.33,15,4.43,686.65,2529.5,773.9,430.32,1779.21,0.31,0.45,0.25,0.3,668.25,0.41755347988568203,0.7,0.022222222222222223,0.11413815228449892,25717.5,5512.93,0.7644444444444444,0.31
Burgers,25487,Classic Burgers Grill,QSR,South Auckland,1.05,35.26,1439,259,9132.34,531,295,354,18723.06,10401.7,12482.04,0.200697393529117,0.353761871880852,0.31,3,0.89,315.06,4068.83,2537.74,1409.85,5246.2,0.22,0.45,0.25,0.3,1510.95,0.44554073459003096,0.7,0.0020847810979847115,1.206515647621403,50739.14000000001,13262.619999999999,0.8200138985406532,0.22
Burgers,25771,Lucky Burgers Corner,Ghost Kitchen,West Auckland,1.04,40.86,660,31,1266.66,283,157,189,11563.38,6415.02,7722.54,0.251700412121136,0.221080633962993,0.32,11,3.25,614.25,667.81,2396.15,1329.31,3457.22,0.05,0.45,0.25,0.3,686.4,0.527218953915871,0.7,0.016666666666666666,0.5836973322538985,26967.6,7850.49,0.9530303030303031,0.05
Burgers,25327,Urban Burgers Corner,Ghost Kitchen,CBD,0.99,34.39,1281,37,1272.43,560,311,373,19258.4,10695.29,12827.47,0.299884437245782,0.205399782257155,0.3,18,5.31,1980.63,629.49,3749.91,2082.54,4365.32,0.03,0.45,0.25,0.3,1268.19,0.494715780497063,0.7,0.01405152224824356,0.8024229457668707,44053.590000000004,10827.259999999998,0.9711163153786104,0.03
Burgers,25813,Urban Burgers Tavern,Cafe,North Shore,1.03,44.37,579,153,6788.61,192,106,128,8519.04,4703.22,5679.36,0.272136336062104,0.428637852496468,0.3,13,3.84,491.52,2031.33,-6.6,-3.64,1207.89,0.36,0.45,0.25,0.3,596.37,0.2992258114414279,0.7,0.022452504317789293,-0.16902118162749566,25690.230000000003,3228.98,0.7357512953367876,0.36
Burgers,26057,Lucky Burgers Tavern,Full-service,South Auckland,1.05,44.05,966,255,11232.75,320,178,213,14096.0,7840.9,9382.65,0.355171969602816,0.468937209108844,0.3,11,3.25,692.25,1975.74,-1749.44,-973.13,958.07,0.36,0.45,0.25,0.3,1014.3000000000001,0.17589082128834,0.7,0.011387163561076604,-0.7371172702522785,42552.3,211.24,0.7360248447204969,0.36
Burgers,25976,Lucky Burgers Tavern,Full-service,North Shore,1.03,34.27,1009,336,11514.72,303,168,202,10383.81,5757.36,6922.54,0.358282660192344,0.518133828393184,0.3,4,1.18,238.36,1423.03,-1831.88,-1015.69,617.15,0.5,0.45,0.25,0.3,1039.27,0.12358351141447199,0.7,0.003964321110009911,-0.893912275902945,34578.43,-807.3900000000002,0.6669970267591675,0.5
Burgers,25573,Top Burgers Tavern,Cafe,North Shore,1.03,44.39,1946,575,25524.25,617,343,411,27388.63,15225.77,18244.29,0.212252619564533,0.377365897689015,0.31,8,2.36,969.96,10474.68,2749.31,1528.39,6517.16,0.42,0.45,0.25,0.3,2004.38,0.41038148274645203,0.7,0.0041109969167523125,3.227243562464469,86382.94,21269.54,0.7045220966084276,0.42
Burgers,26573,King Burgers House,Full-service,South Auckland,1.05,34.62,1576,511,17690.82,479,266,320,16582.98,9208.92,11078.4,0.371734361897688,0.50042545821052,0.31,6,1.77,566.4,2261.6,-3020.75,-1677.5,849.86,0.48,0.45,0.25,0.3,1654.8000000000002,0.12784017989179208,0.7,0.0038071065989847717,-1.0095350701939325,54561.12,-1586.79,0.675761421319797,0.48
Burgers,25819,Lucky Burgers Cafe,Cafe,CBD,0.99,35.4,799,224,7929.6,259,144,172,9168.6,5097.6,6088.8,0.257844529766589,0.362598595372401,0.31,18,5.31,913.32,3009.73,637.74,354.57,1397.73,0.39,0.45,0.25,0.3,791.01,0.37955687486101,0.7,0.02252816020025031,0.03402918523313298,28284.600000000002,5399.77,0.7196495619524405,0.39
Burgers,25817,Top Burgers House,QSR,West Auckland,1.04,33.88,1496,259,8774.92,557,309,371,18871.16,10468.92,12569.48,0.21076321715489,0.417573497397825,0.32,13,3.84,1424.64,3261.32,974.95,540.86,3246.97,0.21,0.45,0.25,0.3,1555.8400000000001,0.371663285447285,0.7,0.008689839572192513,0.3762685135688955,50684.479999999996,8024.1,0.8268716577540107,0.21
Burgers,26669,Classic Burgers Cafe,Cafe,CBD,0.99,44.18,844,232,10249.76,275,153,184,12149.5,6759.54,8129.12,0.229393369760364,0.38555605977308,0.29,16,4.72,868.48,3946.68,1154.82,642.5,2261.64,0.38,0.45,0.25,0.3,835.56,0.385050570466556,0.7,0.018957345971563982,0.7232913562235872,37287.920000000006,8005.639999999999,0.7251184834123222,0.38
Burgers,25538,Top Burgers Cafe,Full-service,CBD,0.99,40.02,1573,473,18929.46,495,275,330,19809.9,11005.5,13206.6,0.382410141965374,0.535522962594405,0.33,12,3.54,1168.2,1553.48,-4911.53,-2728.63,-84.38,0.43,0.45,0.25,0.3,1557.27,0.08206689544022105,0.7,0.007628734901462174,-1.823869960125047,62951.46,-6171.06,0.6993006993006993,0.43
Burgers,25944,Classic Burgers Corner,Cafe,South Auckland,1.05,33.54,1021,270,9055.8,338,188,225,11336.52,6305.52,7546.5,0.236880169678479,0.388876719539985,0.32,10,2.95,663.75,3389.07,614.93,342.03,2160.48,0.36,0.45,0.25,0.3,1072.05,0.37424311078153605,0.7,0.009794319294809012,0.14885080779723217,34244.34,6506.51,0.7355533790401568,0.36
Burgers,26510,Classic Burgers Grill,Cafe,West Auckland,1.04,42.18,741,148,6242.64,267,148,178,11262.06,6242.64,7508.04,0.233899442944676,0.445459345006384,0.33,14,4.13,735.14,2001.65,-105.4,-58.42,1672.25,0.25,0.45,0.25,0.3,770.64,0.32064121204894,0.7,0.018893387314439947,-0.14872831447429247,31255.38,3510.08,0.8002699055330634,0.25
Burgers,25459,Urban Burgers Bistro,QSR,West Auckland,1.04,35.68,1896,414,14771.52,667,370,445,23798.56,13201.6,15877.6,0.229524979330599,0.440200649155304,0.29,12,3.54,1575.3,4878.65,958.47,531.69,3668.66,0.28,0.45,0.25,0.3,1971.8400000000001,0.330274371514097,0.7,0.006329113924050633,0.7421526793128816,67649.28,10037.47,0.7816455696202532,0.28
Burgers,26311,Classic Burgers Corner,QSR,South Auckland,1.05,47.0,1671,278,13066.0,627,348,418,29469.0,16356.0,19646.0,0.258775432854891,0.43368758673314,0.33,4,1.18,493.24,4018.28,-661.96,-367.41,5548.63,0.2,0.45,0.25,0.3,1754.5500000000002,0.307536980411969,0.7,0.0023937761819269898,0.9250406499283287,78537.0,8537.54,0.8336325553560742,0.2
Burgers,26675,King Burgers Grill,QSR,West Auckland,1.04,36.44,900,156,5684.64,335,186,223,12207.4,6777.84,8126.12,0.258730385135859,0.352583625377156,0.31,7,2.07,461.61,2209.54,960.55,533.32,2696.9,0.21,0.45,0.25,0.3,936.0,0.38868598948698496,0.7,0.0077777777777777776,0.21245595218458796,32796.0,6400.31,0.8266666666666665,0.21
Burgers,25584,King Burgers Cafe,Cafe,CBD,0.99,35.23,760,209,7363.07,248,138,165,8737.04,4861.74,5812.95,0.204013291820884,0.418974408041686,0.32,3,0.89,146.85,2775.97,498.12,277.18,2044.7,0.38,0.45,0.25,0.3,752.4,0.3770123001374299,0.7,0.003947368421052632,0.059448278652875865,26774.8,5595.969999999999,0.725,0.38
Burgers,25706,Lucky Burgers House,Full-service,CBD,0.99,40.08,767,207,8296.56,252,140,168,10100.16,5611.2,6733.44,0.380485535098705,0.546463824948296,0.32,8,2.36,396.48,606.07,-2494.23,-1385.68,95.4,0.37,0.45,0.25,0.3,759.33,0.07305063995299899,0.7,0.010430247718383311,-1.31679995900991,30741.36,-3178.44,0.7301173402868317,0.37
Burgers,26637,Lucky Burgers Cafe,QSR,North Shore,1.03,38.16,1847,381,14538.96,660,366,440,25185.6,13966.56,16790.4,0.268138573672622,0.418827313138172,0.28,14,4.13,1817.2,4551.19,831.98,461.37,3438.77,0.26,0.45,0.25,0.3,1902.41,0.31303411318920604,0.7,0.007579859231185706,0.7256743174485568,70481.51999999999,9283.31,0.7937195452084462,0.26
Burgers,25049,Urban Burgers Cafe,QSR,North Shore,1.03,45.84,1847,415,19023.6,644,358,430,29520.96,16410.72,19711.2,0.210861113574356,0.410226645460352,0.28,3,0.89,382.7,7208.27,2919.98,1623.22,7086.11,0.29,0.45,0.25,0.3,1902.41,0.3789122409652921,0.7,0.0016242555495397943,2.885277486521279,84666.48,18837.579999999998,0.7753113156469952,0.29
Burgers,26479,Urban Burgers Grill,Full-service,West Auckland,1.04,37.76,804,268,10119.68,241,134,161,9100.16,5059.84,6079.36,0.365018412494101,0.546738259424456,0.31,12,3.54,569.94,892.99,-2018.02,-1122.05,-33.48,0.5,0.45,0.25,0.3,836.1600000000001,0.08824332808144297,0.7,0.014925373134328358,-1.141755139394251,30359.04,-2280.56,0.6666666666666666,0.5
Burgers,25145,Classic Burgers Cafe,Full-service,West Auckland,1.04,43.89,1067,374,16414.86,312,173,208,13693.68,7592.97,9129.12,0.366971562313847,0.535327718942426,0.3,13,3.84,798.72,1603.74,-2770.22,-1536.05,93.2,0.54,0.45,0.25,0.3,1109.68,0.09770071874372699,0.7,0.01218369259606373,-1.262229791846948,46830.630000000005,-2609.33,0.6494845360824743,0.54
